Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Fertilizer_per_Area,Pesticide_per_Area,Production_per_Area,Yield
Rice,2010,Summer,Bihar,84465.0,163031,629.2,14030481.15,20271.6,166.11,0.24,1.9301604214763513,1.827916667
Rice,2010,Winter,Bihar,2265685.0,2505545,629.2,376352935.3,543764.4,166.10999997793164,0.24000000000000002,1.1058664377439935,0.979210526
Rice,2010,Kharif,Chhattisgarh,3937796.0,6637737,1283.1,654107293.6,945071.04,166.11000001015796,0.24000000000000002,1.6856477582891547,1.702222222
Rice,2010,Kharif,Delhi,6848.0,19083,989.5,1137521.28,1643.52,166.11,0.24,2.7866530373831777,2.79
Rice,2010,Kharif,Goa,30632.0,72221,4193.3,5088281.52,7351.68,166.10999999999999,0.24000000000000002,2.3576978323322018,2.35
Rice,2010,Rabi,Goa,15980.0,42773,4193.3,2654437.8,3835.2,166.10999999999999,0.24,2.6766583229036294,2.68
Rice,2010,Kharif,Gujarat,728300.0,1423800,1107.5,120977913.0,174792.0,166.11,0.24,1.9549636138953728,1.8275
Rice,2010,Summer,Gujarat,79800.0,242000,1107.5,13255578.0,19152.0,166.11,0.24,3.0325814536340854,2.987777778
Rice,2010,Kharif,Haryana,1243281.0,3465000,639.2,206521406.9,298387.44,166.10999999195678,0.24,2.786980578002881,2.561428571
Rice,2010,Kharif,Himachal Pradesh,75426.0,110238,1319.8,12529012.86,18102.24,166.10999999999999,0.24000000000000002,1.4615384615384615,1.561818182
Rice,2010,Kharif,Jammu and Kashmir,261347.0,507404,1352.0,43412350.17,62723.28,166.11,0.24,1.941495406490222,1.874
Rice,2010,Kharif,Karnataka,1129304.0,3192746,1317.7,187588687.4,271032.96,166.10999996457997,0.24000000000000002,2.8271802809518074,2.654
Rice,2010,Rabi,Karnataka,49700.0,117501,1317.7,8255667.0,11928.0,166.11,0.24,2.36420523138833,2.668333333
Rice,2010,Summer,Karnataka,360062.0,1163725,1317.7,59809898.82,86414.88,166.11,0.24000000000000002,3.2320128200143308,2.935714286
Rice,2010,Autumn,Kerala,70498.28,170262,3131.8,11710469.29,16919.5872,166.1099999886522,0.24000000000000002,2.4151227519309693,2.236923077
Rice,2010,Summer,Kerala,51132.63,137465,3131.8,8493641.169,12271.8312,166.10999999413292,0.24000000000000002,2.6884007335433364,2.48
Rice,2010,Winter,Kerala,91555.59,215011,3131.8,15208299.05,21973.3416,166.10999994648063,0.24000000000000002,2.3484202329972423,2.202142857
Rice,2010,Kharif,Madhya Pradesh,1573535.0,1766596,856.3,261379898.8,377648.4,166.10999996822443,0.24000000000000002,1.1226925362321143,1.211666667
Rice,2010,Kharif,Maharashtra,1486200.0,2625100,1389.0,246872682.0,356688.0,166.11,0.24,1.7663167810523484,1.3116
Rice,2010,Summer,Maharashtra,29500.0,65800,1389.0,4900245.0,7080.0,166.11,0.24,2.230508474576271,2.388888889
Rice,2010,Kharif,Manipur,212680.0,480240,2160.5,35328274.8,51043.2,166.10999999999999,0.24,2.258040248260297,1.945555556
Rice,2010,Autumn,Meghalaya,32596.0,42492,3119.7,5414521.56,7823.04,166.10999999999999,0.24,1.303595533194257,1.53
Rice,2010,Rabi,Meghalaya,12797.0,47413,3119.7,2125709.67,3071.28,166.10999999999999,0.24000000000000002,3.7050089864812064,2.077142857
Rice,2010,Winter,Meghalaya,62892.0,117116,3119.7,10446990.12,15094.08,166.10999999999999,0.24,1.8621764294345862,1.828571429
Rice,2010,Autumn,Mizoram,28562.0,26499,2738.7,4744433.82,6854.88,166.11,0.24,0.9277711644842798,0.92625
Rice,2010,Kharif,Mizoram,12123.0,20697,2738.7,2013751.53,2909.52,166.11,0.24,1.7072506805246226,1.495
Rice,2010,Rabi,Mizoram,7.0,6,2738.7,1162.77,1.68,166.10999999999999,0.24,0.8571428571428571,0.86
Rice,2010,Kharif,Nagaland,180060.0,378210,1771.8,29909766.6,43214.4,166.11,0.24000000000000002,2.1004665111629457,2.051818182
Rice,2010,Rabi,Nagaland,1330.0,3150,1771.8,220926.3,319.2,166.10999999999999,0.24,2.3684210526315788,2.38
Rice,2010,Autumn,Odisha,678000.0,563000,1291.9,112622580.0,162720.0,166.11,0.24,0.8303834808259587,0.939642857
Rice,2010,Summer,Odisha,293000.0,863000,1291.9,48670230.0,70320.0,166.11,0.24,2.945392491467577,2.1024
Rice,2010,Winter,Odisha,3255000.0,5398000,1291.9,540688050.0,781200.0,166.11,0.24,1.6583717357910905,1.633
Rice,2010,Kharif,Puducherry,4384.0,12602,1434.5875,728226.24,1052.16,166.10999999999999,0.24000000000000002,2.874543795620438,2.673333333
Rice,2010,Rabi,Puducherry,10920.0,26585,1434.5875,1813921.2,2620.8,166.10999999999999,0.24000000000000002,2.4345238095238093,3.446666667
Rice,2010,Summer,Puducherry,4710.0,12773,1434.5875,782378.1,1130.4,166.10999999999999,0.24000000000000002,2.7118895966029726,2.7
Rice,2010,Kharif,Punjab,2831000.0,10837000,392.7,470257410.0,679440.0,166.11,0.24,3.827975980219004,3.834
Rice,2010,Kharif,Sikkim,12140.0,20973,2527.0,2016575.4,2913.6,166.10999999999999,0.24,1.7275947281713344,1.6225
Rice,2010,Kharif,Tamil Nadu,1905726.0,5792415,1095.2,316560145.9,457374.24,166.11000002098936,0.24,3.0394794424801885,3.597419355
Rice,2010,Kharif,Tripura,264558.0,702473,2348.3,43945729.38,63493.92,166.11,0.24,2.655270299896431,2.5725
Rice,2010,Kharif,Uttar Pradesh,5631949.0,11938078,742.6,935523048.4,1351667.76,166.11000000177557,0.24,2.1197063396703344,2.052916667
Rice,2010,Summer,Uttar Pradesh,25121.0,54221,742.6,4172849.31,6029.04,166.11,0.24,2.15839337605987,2.032222222
Rice,2010,Kharif,Uttarakhand,270416.0,495083,1419.0,44918801.76,64899.84,166.10999999999999,0.24,1.8308199218981125,1.540769231
Rice,2010,Rabi,Uttarakhand,15277.0,50503,1419.0,2537662.47,3666.48,166.11,0.24,3.3058192053413626,2.25
Rice,2010,Autumn,West Bengal,212132.0,453439,1096.0,35237246.52,50911.68,166.11,0.24,2.137532291214904,2.081666667
Rice,2010,Summer,West Bengal,1369892.0,4506848,1096.0,227552760.1,328774.08,166.1099999854003,0.24000000000000002,3.289929425093365,3.123888889
Rice,2010,Winter,West Bengal,3362122.0,8429323,1096.0,558482085.4,806909.28,166.10999999405138,0.24000000000000002,2.5071437026972845,2.487222222
Rice,2011,Kharif,Andhra Pradesh,2873949.0,8563334,861.9,481443936.5,948403.17,167.52000000695907,0.33,2.9796402093426155,2.909090909
Rice,2011,Rabi,Andhra Pradesh,1221899.0,4328458,861.9,204692520.5,403226.67,167.52000001636796,0.32999999999999996,3.5424024407909327,3.031818182
Rice,2011,Kharif,Arunachal Pradesh,123500.0,159543,2193.7,20688720.0,40755.0,167.52,0.33,1.2918461538461539,1.21875
Rice,2011,Autumn,Assam,276486.0,338015,1743.4,46316934.72,91240.38,167.51999999999998,0.33,1.2225392967455857,1.268518519
Rice,2011,Summer,Assam,393619.0,1080072,1743.4,65939054.88,129894.27,167.52,0.33,2.7439529087772696,2.489615385
Rice,2011,Winter,Assam,1875601.0,3297591,1743.4,314200679.5,618948.33,167.51999998933675,0.32999999999999996,1.7581516537899051,1.797037037
Rice,2011,Autumn,Bihar,570397.0,914228,1097.1,95552905.44,188231.01,167.51999999999998,0.33,1.6027924410542131,1.546774194
Rice,2011,Summer,Bihar,96160.0,182628,1097.1,16108723.2,31732.8,167.51999999999998,0.33,1.8992096505823628,1.736190476
Rice,2011,Winter,Bihar,2684379.0,7141115,1097.1,449687170.1,885845.07,167.52000000745053,0.32999999999999996,2.660248422447054,2.491578947
Rice,2011,Kharif,Chhattisgarh,3939826.0,6300825,1302.7,659999651.5,1300142.58,167.51999999492364,0.33,1.5992647898663546,1.527777778
Rice,2011,Kharif,Delhi,7248.0,20198,641.3954545,1214184.96,2391.84,167.51999999999998,0.33,2.786699779249448,2.79
Rice,2011,Kharif,Goa,31247.0,78770,3340.395455,5234497.44,10311.51,167.52,0.33,2.5208820046724485,2.495
Rice,2011,Rabi,Goa,15990.0,43221,3340.395455,2678644.8,5276.7,167.51999999999998,0.33,2.703001876172608,2.7
Rice,2011,Kharif,Gujarat,751300.0,1521800,890.5,125857776.0,247929.0,167.52,0.33,2.025555703447358,1.951666667
Rice,2011,Summer,Gujarat,84200.0,267900,890.5,14105184.0,27786.0,167.52,0.33,3.181710213776722,3.122222222
Rice,2011,Kharif,Haryana,1234094.0,3574300,471.5409091,206735426.9,407251.02,167.52000001620624,0.33,2.896294771711069,2.63047619
Rice,2011,Kharif,Himachal Pradesh,75043.0,108648,1108.3,12571203.36,24764.19,167.51999999999998,0.32999999999999996,1.4478099223112082,1.545454545
Rice,2011,Kharif,Jammu and Kashmir,262169.0,544396,887.6,43918550.88,86515.77,167.52,0.33,2.0765079013918504,2.0225
Rice,2011,Autumn,Jharkhand,150654.0,126012,1374.7,25237558.08,49715.82,167.51999999999998,0.33,0.836433151459636,0.79173913
Rice,2011,Winter,Jharkhand,832047.0,1250312,1374.7,139384513.4,274575.51,167.5199999519258,0.33,1.5026939583941772,1.554166667
Rice,2011,Kharif,Karnataka,1117720.0,3218289,1178.986364,187240454.4,368847.6,167.52,0.32999999999999996,2.8793338224242206,2.702666667
Rice,2011,Rabi,Karnataka,43192.0,94196,1178.986364,7235523.84,14253.36,167.52,0.33,2.1808668271902203,2.378181818
Rice,2011,Summer,Karnataka,255223.0,869134,1178.986364,42754956.96,84223.59,167.52,0.32999999999999996,3.405390580002586,2.931428571
Rice,2011,Autumn,Kerala,68134.83,171662,3035.1,11413946.72,22484.4939,167.51999997651714,0.33,2.519445634486796,2.301538462
Rice,2011,Summer,Kerala,47290.01,149217,3035.1,7922022.475,15605.7033,167.51999999577077,0.32999999999999996,3.155359874104488,2.7
Rice,2011,Winter,Kerala,92734.9,248114,3035.1,15534950.45,30602.517,167.52000002156686,0.33,2.6755191411216277,2.426428571
Rice,2011,Kharif,Madhya Pradesh,1693231.0,2273045,852.6,283650057.1,558766.23,167.5199999881883,0.33,1.3424305366485731,1.400416667
Rice,2011,Kharif,Maharashtra,1516400.0,2784600,1174.095455,254027328.0,500412.0,167.52,0.33,1.836322869955157,1.319642857
Rice,2011,Summer,Maharashtra,27800.0,64300,1174.095455,4657056.0,9174.0,167.52,0.33,2.3129496402877696,2.427777778
Rice,2011,Kharif,Manipur,223670.0,591000,1533.561905,37469198.4,73811.1,167.51999999999998,0.33,2.6422855099029823,2.34
Rice,2011,Autumn,Meghalaya,32605.0,43401,4083.104545,5461989.6,10759.65,167.51999999999998,0.33,1.3311148596840976,1.511428571
Rice,2011,Rabi,Meghalaya,12836.0,54206,4083.104545,2150286.72,4235.88,167.52,0.33,4.2229666562792145,2.07
Rice,2011,Winter,Meghalaya,63434.0,125124,4083.104545,10626463.68,20933.22,167.51999999999998,0.33,1.9725068575212032,1.91
Rice,2011,Autumn,Mizoram,25826.0,26644,2439.340909,4326371.52,8522.58,167.51999999999998,0.33,1.0316735073182064,1.04125
Rice,2011,Kharif,Mizoram,12700.0,25304,2439.340909,2127504.0,4191.0,167.52,0.33,1.9924409448818898,2.03125
Rice,2011,Rabi,Mizoram,450.0,947,2439.340909,75384.0,148.5,167.52,0.33,2.1044444444444443,2.3775
Rice,2011,Kharif,Nagaland,179050.0,376390,1544.354545,29994456.0,59086.5,167.52,0.33,2.102150237363865,2.049090909
Rice,2011,Rabi,Nagaland,2530.0,5990,1544.354545,423825.6,834.9,167.51999999999998,0.33,2.367588932806324,2.34
Rice,2011,Autumn,Odisha,536000.0,418000,1346.2,89790720.0,176880.0,167.52,0.33,0.7798507462686567,0.8
Rice,2011,Summer,Odisha,236000.0,755000,1346.2,39534720.0,77880.0,167.52,0.33,3.1991525423728815,2.363913043
Rice,2011,Winter,Odisha,3233000.0,4633000,1346.2,541592160.0,1066890.0,167.52,0.33,1.4330343334364368,1.405333333
Rice,2011,Kharif,Puducherry,4237.0,12794,1434.5875,709782.24,1398.21,167.52,0.33,3.019589332074581,3.046666667
Rice,2011,Rabi,Puducherry,10324.0,23489,1434.5875,1729476.48,3406.92,167.52,0.33,2.2751840371948857,2.856666667
Rice,2011,Summer,Puducherry,2015.0,5831,1434.5875,337552.8,664.95,167.51999999999998,0.33,2.8937965260545906,2.49
Rice,2011,Kharif,Punjab,2818000.0,10542000,705.2,472071360.0,929940.0,167.52,0.33,3.7409510290986514,3.7495
Rice,2011,Kharif,Sikkim,12070.0,20880,2585.486364,2021966.4,3983.1,167.51999999999998,0.33,1.7299088649544325,1.6225
Rice,2011,Kharif,Tamil Nadu,1903772.0,7458657,926.5,318919885.4,628244.76,167.51999997898906,0.33,3.9178310217820203,4.226451613
Rice,2011,Kharif,Tripura,265999.0,718304,2295.609091,44560152.48,87779.67,167.51999999999998,0.33,2.700401129327554,2.63
Rice,2011,Kharif,Uttar Pradesh,5922643.0,13962896,777.4,992161155.4,1954472.19,167.52000000675375,0.33,2.3575447650651915,2.294444444
Rice,2011,Summer,Uttar Pradesh,23642.0,59496,777.4,3960507.84,7801.86,167.51999999999998,0.32999999999999996,2.5165383639286016,2.335909091
Rice,2011,Kharif,Uttarakhand,261319.0,544497,1564.7,43776158.88,86235.27,167.52,0.33,2.0836487205293146,1.684615385
Rice,2011,Summer,Uttarakhand,13680.0,45267,1564.7,2291673.6,4514.4,167.52,0.32999999999999996,3.3089912280701754,3.31
Rice,2011,Autumn,West Bengal,212971.0,471282,1686.5,35676901.92,70280.43,167.52,0.32999999999999996,2.212892835174742,2.072222222
Rice,2011,Summer,West Bengal,1221076.0,3875100,1686.5,204554651.5,402955.08,167.519999983621,0.33,3.1735125413979146,3.035
Rice,2011,Winter,West Bengal,3999653.0,10259384,1686.5,670021870.6,1319885.49,167.52000001000087,0.33,2.5650685196940834,2.475555556
Rice,2012,Kharif,Andhra Pradesh,2487000.0,7167000,968.7,375039600.0,770970.0,150.8,0.31,2.881785283474065,2.969545455
Rice,2012,Rabi,Andhra Pradesh,1141000.0,4344000,968.7,172062800.0,353710.0,150.8,0.31,3.8071866783523225,3.243636364
Rice,2012,Kharif,Arunachal Pradesh,126085.0,174662,2760.7,19013618.0,39086.35,150.8,0.31,1.38527184042511,1.308125
Rice,2012,Autumn,Assam,238178.0,308745,2167.5,35917242.4,73835.18,150.79999999999998,0.31,1.2962784136234244,1.291481481
Rice,2012,Summer,Assam,389140.0,1155877,2167.5,58682312.0,120633.4,150.8,0.31,2.9703371537235954,2.7724
Rice,2012,Winter,Assam,1857410.0,3655430,2167.5,280097428.0,575797.1,150.8,0.31,1.9680253686585083,1.968888889
Rice,2012,Autumn,Bihar,540424.0,960007,924.1,81495939.2,167531.44,150.8,0.31,1.776395940964872,1.743793103
Rice,2012,Summer,Bihar,105117.0,285835,924.1,15851643.6,32586.27,150.79999999999998,0.31,2.71920812047528,2.396086957
Rice,2012,Winter,Bihar,2653346.0,7076168,924.1,400124576.8,822537.26,150.8,0.31,2.6668847560777977,2.567894737
Rice,2012,Kharif,Chhattisgarh,3982172.0,7848401,1366.8,600511537.6,1234473.32,150.8,0.31,1.970884482136884,1.91962963
Rice,2012,Kharif,Delhi,6068.0,19768,451.9,915054.4,1881.08,150.8,0.31,3.2577455504284774,3.26
Rice,2012,Kharif,Goa,31255.0,81229,3048.9,4713254.0,9689.05,150.8,0.31,2.5989121740521517,2.59
Rice,2012,Rabi,Goa,14575.0,41592,3048.9,2197910.0,4518.25,150.8,0.31,2.853653516295026,2.85
Rice,2012,Kharif,Gujarat,672000.0,1408100,460.6,101337600.0,208320.0,150.8,0.31,2.095386904761905,1.98
Rice,2012,Summer,Gujarat,29100.0,89200,460.6,4388280.0,9021.0,150.8,0.31,3.0652920962199315,2.943
Rice,2012,Kharif,Haryana,1206255.0,3941000,307.9,181903254.0,373939.05,150.8,0.31,3.267136716531745,3.041
Rice,2012,Kharif,Himachal Pradesh,75380.0,111252,1035.0,11367304.0,23367.8,150.8,0.31,1.475882196869196,1.577272727
Rice,2012,Kharif,Jammu and Kashmir,261663.0,545186,1116.7,39458780.4,81115.53,150.79999999999998,0.31,2.083542571934129,1.8875
Rice,2012,Autumn,Jharkhand,148761.0,129693,1102.0,22433158.8,46115.91,150.8,0.31,0.871821243471071,0.761304348
Rice,2012,Winter,Jharkhand,942310.0,1292796,1102.0,142100348.0,292116.1,150.8,0.31,1.371943415648778,1.338333333
Rice,2012,Kharif,Karnataka,1048427.0,2667359,956.2,158102791.6,325012.37,150.79999999999998,0.31,2.5441532886886735,2.418333333
Rice,2012,Rabi,Karnataka,45326.0,109309,956.2,6835160.8,14051.06,150.79999999999998,0.31,2.4116180558619775,2.394615385
Rice,2012,Summer,Karnataka,185162.0,587711,956.2,27922429.6,57400.22,150.8,0.31,3.1740367894060335,2.747777778
Rice,2012,Autumn,Kerala,63232.0,161083,2187.6,9535385.6,19601.92,150.79999999999998,0.31,2.5474917763157894,2.41
Rice,2012,Summer,Kerala,47294.0,134609,2187.6,7131935.2,14661.14,150.8,0.31,2.8462172791474605,2.482142857
Rice,2012,Winter,Kerala,86751.0,212607,2187.6,13082050.8,26892.81,150.8,0.31,2.450772901753294,2.355
Rice,2012,Kharif,Madhya Pradesh,1791157.0,3106146,1049.5,270106475.6,555258.67,150.8,0.31,1.7341561906633534,1.631041667
Rice,2012,Kharif,Maharashtra,1528100.0,3001640,1003.4,230437480.0,473711.0,150.8,0.31,1.9642955303972254,1.316153846
Rice,2012,Summer,Maharashtra,30900.0,76400,1003.4,4659720.0,9579.0,150.8,0.31,2.472491909385113,2.38
Rice,2012,Kharif,Manipur,122690.0,257580,1176.7,18501652.0,38033.9,150.8,0.31,2.0994376069769336,1.937777778
Rice,2012,Autumn,Meghalaya,33000.0,66000,2945.3,4976400.0,10230.0,150.8,0.31,2.0,2.232857143
Rice,2012,Rabi,Meghalaya,13267.0,56786,2945.3,2000663.6,4112.77,150.8,0.31000000000000005,4.280244214969473,2.13
Rice,2012,Winter,Meghalaya,63484.0,142867,2945.3,9573387.2,19680.04,150.79999999999998,0.31,2.2504410560141137,2.118571429
Rice,2012,Autumn,Mizoram,24706.0,27128,2050.2,3725664.8,7658.86,150.79999999999998,0.31,1.0980328665101595,1.095
Rice,2012,Kharif,Mizoram,14330.0,29983,2050.2,2160964.0,4442.3,150.8,0.31,2.092323796231682,2.2925
Rice,2012,Rabi,Mizoram,306.0,589,2050.2,46144.8,94.86,150.8,0.31,1.9248366013071896,2.3525
Rice,2012,Kharif,Nagaland,179780.0,396230,1296.6,27110824.0,55731.8,150.8,0.31,2.2039715207475803,2.15
Rice,2012,Rabi,Nagaland,3550.0,8950,1296.6,535340.0,1100.5,150.8,0.31,2.5211267605633805,2.52
Rice,2012,Autumn,Odisha,561000.0,970000,1430.2,84598800.0,173910.0,150.8,0.31,1.7290552584670231,1.56
Rice,2012,Summer,Odisha,8629000.0,868000,1430.2,1301253200.0,2674990.0,150.8,0.31,0.10059103024684204,0.077333333
Rice,2012,Winter,Odisha,3188000.0,7658000,1430.2,480750400.0,988280.0,150.8,0.31,2.402132998745295,2.490666667
Rice,2012,Kharif,Puducherry,3559.0,11637,1098.3,536697.2,1103.29,150.79999999999998,0.31,3.269738690643439,3.076666667
Rice,2012,Rabi,Puducherry,8979.0,23373,1098.3,1354033.2,2783.49,150.79999999999998,0.31,2.6030738389575676,3.233333333
Rice,2012,Summer,Puducherry,3743.0,11509,1098.3,564444.4,1160.33,150.8,0.31,3.0748063051028587,2.54
Rice,2012,Kharif,Punjab,2849000.0,11390000,338.9,429629200.0,883190.0,150.8,0.31,3.997893997893998,3.923636364
Rice,2012,Kharif,Sikkim,11920.0,21340,3006.9,1797536.0,3695.2,150.8,0.31,1.7902684563758389,1.7175
Rice,2012,Kharif,Tamil Nadu,1493276.0,4050334,706.8,225186020.8,462915.56,150.8,0.31,2.712381368213244,3.293225806
Rice,2012,Kharif,Tripura,254743.0,713222,1882.2,38415244.4,78970.33,150.79999999999998,0.31,2.799770749343456,2.78
Rice,2012,Kharif,Uttar Pradesh,5837298.0,14353736,746.3,880264538.4,1809562.38,150.79999999999998,0.31,2.458969201161222,2.4092
Rice,2012,Summer,Uttar Pradesh,23984.0,62203,746.3,3616787.2,7435.04,150.8,0.31,2.593520680453636,2.434761905
Rice,2012,Kharif,Uttarakhand,255037.0,561339,1309.8,38459579.6,79061.47,150.8,0.31,2.201010049522226,1.750769231
Rice,2012,Summer,Uttarakhand,14200.0,45552,1309.8,2141360.0,4402.0,150.8,0.31,3.207887323943662,3.21
Rice,2012,Autumn,West Bengal,205082.0,471150,1566.0,30926365.6,63575.42,150.8,0.31,2.297373733433456,2.259444444
Rice,2012,Summer,West Bengal,1228263.0,4065052,1566.0,185222060.4,380761.53,150.8,0.31,3.3095941178721495,3.206111111
Rice,2012,Winter,West Bengal,4010973.0,10410533,1566.0,604854728.4,1243401.63,150.79999999999998,0.31,2.595513108664656,2.53
Rice,2013,Kharif,Andhra Pradesh,1705555.0,4356822,1062.3,246435642.0,460499.85,144.49000002931598,0.26999999999999996,2.5544893011365803,2.715384615
Rice,2013,Rabi,Andhra Pradesh,877885.0,3636603,1062.3,126845603.7,237028.95,144.49000005695507,0.27,4.1424594337527125,3.408461538
Rice,2013,Kharif,Arunachal Pradesh,131989.0,184104,2042.9,19071090.61,35637.03,144.49,0.27,1.3948435096864134,1.300588235
Rice,2013,Autumn,Assam,223332.0,294440,1797.7,32269240.68,60299.64,144.49,0.27,1.3183959307219744,1.386296296
Rice,2013,Summer,Assam,399132.0,1189858,1797.7,57670582.68,107765.64,144.49,0.27,2.981114017417797,2.655925926
Rice,2013,Winter,Assam,1880737.0,3709081,1797.7,271747689.1,507798.99,144.4899999840488,0.27,1.9721423037883552,1.982592593
Rice,2013,Autumn,Bihar,549404.0,798676,1069.9,79383383.96,148339.08,144.48999999999998,0.26999999999999996,1.4537134786059074,1.413
Rice,2013,Summer,Bihar,92207.0,215952,1069.9,13322989.43,24895.89,144.49,0.27,2.342034769594499,2.233157895
Rice,2013,Winter,Bihar,2509203.0,5634961,1069.9,362554741.5,677484.81,144.490000011956,0.27,2.245717464868327,2.066842105
Rice,2013,Kharif,Chhattisgarh,3987721.0,7102729,1418.3,576185807.3,1076684.67,144.49000000250768,0.26999999999999996,1.7811499350130062,1.75037037
Rice,2013,Kharif,Delhi,6068.0,19768,706.8,876765.32,1638.36,144.48999999999998,0.26999999999999996,3.2577455504284774,3.26
Rice,2013,Kharif,Goa,28330.0,80114,3642.6,4093401.7,7649.1,144.49,0.27,2.8278856336039535,2.82
Rice,2013,Rabi,Goa,14490.0,46397,3642.6,2093660.1,3912.3,144.49,0.27,3.20200138026225,3.205
Rice,2013,Kharif,Gujarat,787300.0,1672585,1006.5,113756977.0,212571.0,144.49,0.27,2.124457004953639,1.939411765
Rice,2013,Summer,Gujarat,33099.0,105505,1006.5,4782474.51,8936.73,144.48999999999998,0.26999999999999996,3.187558536511677,3.133636364
Rice,2013,Kharif,Haryana,1244000.0,4041000,452.2,179745560.0,335880.0,144.49,0.27,3.2483922829581995,3.112
Rice,2013,Kharif,Himachal Pradesh,73139.0,106899,1216.9,10567854.11,19747.53,144.48999999999998,0.26999999999999996,1.4615868414935944,1.565454545
Rice,2013,Autumn,Jharkhand,154068.0,131682,1253.6,22261285.32,41598.36,144.49,0.27,0.8547005218474959,0.854782609
Rice,2013,Winter,Jharkhand,933073.0,1366639,1253.6,134819717.8,251929.71,144.49000003215184,0.27,1.4646646082353685,1.422083333
Rice,2013,Kharif,Karnataka,1035111.0,3057894,1235.6,149563188.4,279479.97,144.4900000096608,0.26999999999999996,2.954170132478546,2.792666667
Rice,2013,Rabi,Karnataka,40896.0,102639,1235.6,5909063.04,11041.92,144.49,0.27,2.509756455399061,2.545833333
Rice,2013,Summer,Karnataka,264028.0,892066,1235.6,38149405.72,71287.56,144.49,0.27,3.3786795339888194,3.022962963
Rice,2013,Autumn,Kerala,51922.0,141234,3255.4,7502209.78,14018.94,144.49,0.27,2.720118639497708,2.416923077
Rice,2013,Summer,Kerala,46865.0,137477,3255.4,6771523.85,12653.55,144.48999999999998,0.26999999999999996,2.9334684732742984,2.673571429
Rice,2013,Winter,Kerala,100824.0,285614,3255.4,14568059.76,27222.48,144.49,0.27,2.832797746568277,2.506428571
Rice,2013,Kharif,Madhya Pradesh,1881546.0,3321724,1451.4,271864581.5,508017.42,144.48999997874088,0.27,1.7654226896392646,1.410204082
Rice,2013,Kharif,Maharashtra,1567500.0,3016600,1409.8,226488075.0,423225.0,144.49,0.27,1.9244657097288675,1.436
Rice,2013,Summer,Maharashtra,37400.0,91690,1409.8,5403926.0,10098.0,144.49,0.27,2.4516042780748664,2.423333333
Rice,2013,Kharif,Manipur,222800.0,597670,1428.8,32192372.0,60156.0,144.49,0.27,2.68254039497307,2.354444444
Rice,2013,Autumn,Meghalaya,22569.0,48727,2448.4,3260994.81,6093.63,144.49,0.27,2.159023439230803,2.448571429
Rice,2013,Rabi,Meghalaya,13444.0,58685,2448.4,1942523.56,3629.88,144.49,0.27,4.365144302290985,2.396363636
Rice,2013,Winter,Meghalaya,46424.0,111289,2448.4,6707803.76,12534.48,144.49,0.27,2.397229881095985,2.238571429
Rice,2013,Autumn,Mizoram,22633.0,25671,1848.8,3270242.17,6110.91,144.49,0.27,1.1342287809835196,1.10625
Rice,2013,Kharif,Mizoram,15620.0,32440,1848.8,2256933.8,4217.4,144.48999999999998,0.26999999999999996,2.0768245838668373,2.1475
Rice,2013,Rabi,Mizoram,550.0,883,1848.8,79469.5,148.5,144.49,0.27,1.6054545454545455,1.666666667
Rice,2013,Kharif,Nagaland,185670.0,419640,1350.9,26827458.3,50130.9,144.49,0.27,2.2601389562126353,2.203636364
Rice,2013,Rabi,Nagaland,3810.0,10000,1350.9,550506.9,1028.7,144.49,0.27,2.6246719160104988,2.633333333
Rice,2013,Autumn,Odisha,582000.0,851000,1632.4,84093180.0,157140.0,144.49,0.27,1.4621993127147765,1.2972
Rice,2013,Summer,Odisha,300000.0,1025000,1632.4,43347000.0,81000.0,144.49,0.27,3.4166666666666665,2.857307692
Rice,2013,Winter,Odisha,3298000.0,5734000,1632.4,476528020.0,890460.0,144.49,0.27,1.7386294724075197,1.853
Rice,2013,Kharif,Puducherry,3671.0,12091,1083.2,530422.79,991.17,144.49,0.26999999999999996,3.29365295559793,2.696666667
Rice,2013,Rabi,Puducherry,8382.0,24736,1083.2,1211115.18,2263.14,144.48999999999998,0.26999999999999996,2.951085659747077,3.78
Rice,2013,Summer,Puducherry,3769.0,12965,1083.2,544582.81,1017.63,144.49,0.27,3.4399044839479966,3.41
Rice,2013,Kharif,Punjab,2851000.0,11267000,586.6,411940990.0,769770.0,144.49,0.27,3.951946685373553,3.834090909
Rice,2013,Kharif,Sikkim,11158.0,20260,2567.6,1612219.42,3012.66,144.48999999999998,0.26999999999999996,1.8157375873812511,1.76
Rice,2013,Kharif,Tamil Nadu,1725730.0,7115195,740.9,249350727.7,465947.1,144.48999999999998,0.26999999999999996,4.123005916336854,4.491935484
Rice,2013,Kharif,Telangana,1166334.0,3768045,1348.7,168523599.7,314910.18,144.4900000342955,0.27,3.2306740607750437,3.115555556
Rice,2013,Rabi,Telangana,828103.0,2813045,1348.7,119652602.5,223587.81,144.49000003622737,0.27,3.39697477246188,3.203333333
Rice,2013,Kharif,Tripura,254254.0,711831,2043.5,36737160.46,68648.58,144.49,0.27,2.799684567401103,2.775
Rice,2013,Kharif,Uttar Pradesh,5955306.0,14565665,995.2,860482163.9,1607932.62,144.4899999932833,0.27,2.4458298196599806,2.396133333
Rice,2013,Summer,Uttar Pradesh,27063.0,70171,995.2,3910332.87,7307.01,144.49,0.27,2.592875882200791,2.479047619
